Id,SalePrice
1736,111542.90621686101
1737,260803.2828787987
1738,230223.3599790667
1739,263424.74368670356
1740,221393.68798432074
1741,195064.11639268897
1742,174502.46269847458
1743,177811.57671268878
1744,299543.97343108355
1745,225703.82076052943
1746,191154.75660037104
1747,217544.35420943648
1748,218185.8973282918
1749,152403.409110281
1750,129169.34574073936
1751,235780.55752097582
1752,116627.87363923558
1753,149686.3196254237
1754,193085.53839778205
1755,173075.20971082628
1756,118740.48748166588
1757,118933.07582464973
1758,142278.916654279
1759,158317.56004224828
1760,165090.67002510797
1761,144802.9579601788
1762,176112.04830172082
1763,174291.0303823606
1764,118015.40434693129
1765,166743.2496263173
1766,180397.6668445621
1767,214593.76381199755
1768,139842.10691247287
1769,168178.4733729583
1770,146811.41904380466
1771,127403.11623246444
1772,134943.84861569066
1773,127375.49142127702
1774,140870.60171032534
1775,135918.53615052172
1776,131393.32483856648
1777,115535.7032753538
1778,135377.8192654569
1779,118685.71383575046
1780,175316.2028917071
1781,126399.29980285285
1782,86602.8838365562
1783,143774.66700017528
1784,107859.17158975433
1785,120910.27152870287
1786,138024.43433465125
1787,161132.27774443483
1788,55681.68540858429
1789,89247.06097582304
1790,79937.40272471738
1791,176734.59699130914
1792,152993.72699222583
1793,133938.83489602277
1794,143663.34865792727
1795,133260.62216304676
1796,123719.57404233037
1797,116421.79251644247
1798,121984.70227933752
1799,108302.05200350907
1800,140018.23130786413
1801,123593.25367502801
1802,132485.85471772405
1803,149786.42726444203
1804,139585.07941171102
1805,134852.8513993281
1806,118606.2258545661
1807,134245.5373459615
1808,124690.61725275624
1809,123354.809734593
1810,143628.06200472644
1811,99053.46381506886
1812,100912.0083919818
1813,116108.9558025483
1814,93662.98660630861
1815,53909.65171464835
1816,93571.39185518038
1817,121619.5411260431
1818,144477.10125581414
1819,126293.8035095272
1820,63980.87568091029
1821,115132.39109908603
1822,151973.14428305297
1823,49957.49793402232
1824,130894.83503790174
1825,134280.30771688523
1826,111886.72500657657
1827,104446.6991700732
1828,129980.87183790834
1829,117639.02773713277
1830,141629.77284252984
1831,139713.1431461478
1832,93679.2596560425
1833,143829.97745711243
1834,121129.84478055855
1835,120768.33381550206
1836,122048.95529810012
1837,83003.81992810978
1838,126344.92275015722
1839,89357.44397825366
1840,150731.00007815767
1841,134704.38456726167
1842,95905.05579457738
1843,126937.54760103318
1844,139529.86376098826
1845,146079.93277642265
1846,158523.4695698301
1847,171427.55216400124
1848,56485.87577276086
1849,115018.98037936573
1850,118568.4879440238
1851,150135.92721412965
1852,121721.06739569455
1853,133915.49602023175
1854,167545.57451491736
1855,156563.33900379145
1856,224980.66376700785
1857,150986.90214290167
1858,136805.36760916462
1859,118726.25507440648
1860,148058.41714558908
1861,118407.2802244146
1862,288125.0733828425
1863,273377.74113574217
1864,273473.72632585815
1865,339920.28873862815
1866,338423.9331426443
1867,231505.5341694438
1868,303374.8408731116
1869,203655.72154294
1870,231487.03977960758
1871,247549.01290936721
1872,174492.94657861989
1873,243412.70191367564
1874,143141.37319469458
1875,201463.29255783913
1876,196744.38346428386
1877,214810.46802571148
1878,207480.74981128174
1879,131329.43970084004
1880,130148.96471585872
1881,252750.35209229973
1882,247359.49649059676
1883,191359.2397106713
1884,209732.9052910716
1885,239551.18374123974
1886,289637.15712094575
1887,210701.265340999
1888,272560.3727703354
1889,167414.98321605858
1890,114735.4666470726
1891,134549.03726791928
1892,101055.10320285139
1893,130222.76843683927
1894,125816.62178431371
1895,135264.19975093493
1896,126496.86008784563
1897,118928.74708325355
1898,112054.95476929186
1899,159902.50729786468
1900,143319.32938690475
1901,174267.7673144279
1902,167171.14905244712
1903,214337.125684191
1904,143988.26070267375
1905,197282.07845940566
1906,154810.24571817194
1907,224833.13270339934
1908,108710.5462891289
1909,133207.87278177214
1910,116304.29687200721
1911,229845.98089908468
1912,315886.38288324606
1913,149162.92978586562
1914,56281.04970279894
1915,326411.0229338155
1916,63482.36680389059
1917,254550.51565213938
1918,140543.47740457728
1919,171425.5505953325
1920,151710.95000404338
1921,416898.0788846143
1922,326886.0763981185
1923,223864.318906085
1924,217848.92759308853
1925,203580.5314475812
1926,396547.7796240321
1927,129318.74942260285
1928,163581.61166033897
1929,118319.61847002195
1930,140903.13855265657
1931,142056.45448665554
1932,142992.32801702188
1933,172815.02653149446
1934,182979.60302829987
1935,172853.0874317801
1936,189723.4752755241
1937,183940.62077977307
1938,177137.68482603735
1939,231739.48403883792
1940,193044.13129359743
1941,169202.54143290062
1942,188809.31565841287
1943,206710.94491155376
1944,359277.7870260246
1945,398800.53243287036
1946,158598.7659373654
1947,313759.29940007103
1948,171377.90784457378
1949,247872.42199859102
1950,176590.84024901508
1951,257961.87557653317
1952,209832.83840197985
1953,172241.41229363595
1954,175718.19046627055
1955,132377.9962255647
1956,292816.7931563518
1957,155897.2658673292
1958,310495.07936736505
1959,139075.94979532505
1960,109819.33333652366
1961,123237.55532660426
1962,98421.31322556449
1963,103271.99245805522
1964,110048.3942434931
1965,139503.0734186017
1966,137570.52096366376
1967,291606.3860491857
1968,425666.82841006806
1969,387127.5210310829
1970,424212.70136620686
1971,458638.15436181077
1972,383640.8409412156
1973,264440.94021433016
1974,329746.7815172212
1975,491828.08971872245
1976,267223.4952370964
1977,356242.16699224676
1978,351289.469491167
1979,332064.54289806355
1980,200251.20854970062
1981,349874.7318605857
1982,218337.09716533832
1983,202702.76519105255
1984,169220.75723385962
1985,215158.26734869005
1986,211194.28451801508
1987,178726.3660164812
1988,178858.86796679496
1989,194170.1410783053
1990,213778.962149704
1991,224743.67391526714
1992,214627.12870282936
1993,169099.3843719767
1994,224706.64673385303
1995,184259.54081214924
1996,251625.48699398135
1997,310802.45755324466
1998,328598.24019432353
1999,276137.5649555179
2000,304043.78668026347
2001,282377.46032264613
2002,236524.7195783919
2003,259105.61013895375
2004,283436.7140057328
2005,219986.53343274537
2006,223106.37515042518
2007,246566.19669834455
2008,222162.7892233343
2009,196604.73459525345
2010,194086.68867068065
2011,141099.71552590566
2012,175096.6111391973
2013,182504.33938249364
2014,187596.57677325208
2015,209901.6434372912
2016,195739.5536508609
2017,197174.7422423614
2018,120393.11241332669
2019,132087.22059584613
2020,104147.68214327992
2021,105712.03320197176
2022,184151.67761955495
2023,151050.7019579443
2024,274234.63739047997
2025,350888.24056966935
2026,173393.55201223734
2027,158897.82437338974
2028,150967.88821821593
2029,168227.20258172372
2030,267946.4694020266
2031,229495.75087492546
2032,248208.19978786004
2033,254567.22910184058
2034,169303.36080037343
2035,217043.10185395987
2036,197754.54466903463
2037,205193.13736551758
2038,321977.1691166911
2039,225152.5859514389
2040,321723.5793039901
2041,282810.433355926
2042,205661.03356280434
2043,173387.94787369066
2044,171178.7844225464
2045,206827.90847952352
2046,139213.0200447228
2047,145427.95883607722
2048,137914.58881527756
2049,139587.7767660749
2050,174434.37464796507
2051,106924.11557570705
2052,123957.50626466097
2053,146244.20500939465
2054,84297.17517527618
2055,154638.191444532
2056,143909.81308421242
2057,116704.09540164797
2058,217242.65255181128
2059,141311.42459832915
2060,171389.06479053217
2061,168966.77108408982
2062,133367.6146885234
2063,114143.94866245559
2064,138103.7276595171
2065,118808.10899925101
2066,166263.84733522646
2067,121600.73172749171
2068,139945.32613198043
2069,80285.84746686717
2070,106250.58813743413
2071,90738.82216964771
2072,135290.3782678173
2073,133328.28638331877
2074,181391.70570043512
2075,143561.2910124758
2076,114042.40461674517
2077,153859.45450455495
2078,132645.6758396021
2079,132989.6266862801
2080,111969.28478784209
2081,128659.5212796053
2082,117564.29301229253
2083,145335.01388006768
2084,103408.71220238043
2085,119459.15332124926
2086,114310.58564205117
2087,119169.60902270419
2088,100714.87293335638
2089,84502.61255539067
2090,122599.44725085676
2091,116390.52906237743
2092,122091.12984721843
2093,117292.26697116098
2094,110688.40278547484
2095,146551.04377765366
2096,78343.87940579365
2097,92216.55268111225
2098,145355.2709576405
2099,50287.6984804121
2100,84626.15173733658
2101,120018.86429350851
2102,121061.60641331537
2103,107337.2076510827
2104,138085.56144585798
2105,126252.39077612828
2106,65257.89276187584
2107,189756.56166754788
2108,113681.0969417308
2109,109876.80480538562
2110,133248.0882660368
2111,130757.61144521767
2112,141225.25476391197
2113,125840.73294167503
2114,116278.53899991515
2115,163649.4961627102
2116,113536.37718133783
2117,153597.83028260656
2118,133264.6866660935
2119,110820.84806866563
2120,109750.61371803297
2121,81119.14205429252
2122,111362.36666180936
2123,85483.50667975514
2124,162688.94736333974
2125,128292.60900066163
2126,172859.76957301635
2127,156167.61709308566
2128,117927.4201274229
2129,90734.8317756786
2130,130806.21386289388
2131,133315.84497076212
2132,111673.83000803058
2133,121041.4900317133
2134,116883.17580820351
2135,88851.49998747124
2136,83143.89496352668
2137,106342.21525382689
2138,132163.19193737896
2139,157361.8766507023
2140,137716.1561301194
2141,141754.7246205565
2142,130630.83743852013
2143,152145.39158753332
2144,127319.98963362628
2145,133048.09422699022
2146,149292.8325889274
2147,160277.95385887206
2148,122921.8203825791
2149,141369.25149570417
2150,218538.49703091083
2151,115886.45564012953
2152,175906.01351356166
2153,152705.0171382793
2154,108631.28994142465
2155,135263.0335480883
2156,267905.1830894235
2157,229423.58187625397
2158,243347.0128911314
2159,216309.42969348747
2160,177065.5740031916
2161,237549.17873344308
2162,378624.9759200521
2163,365471.2450558114
2164,243702.87789746435
2165,201238.97405147704
2166,145284.94661074714
2167,215366.68486621816
2168,199341.05581231852
2169,199281.16318207394
2170,224027.2302528533
2171,155157.75143300314
2172,127194.68184144181
2173,168168.71218247994
2174,224034.90875929326
2175,296001.4164152789
2176,315612.8891319461
2177,242029.70365101792
2178,212757.30245845273
2179,140465.12939489548
2180,212805.34335290664
2181,193708.04967411925
2182,216724.00946417
2183,191008.5100424009
2184,121751.79650510401
2185,125508.55667686352
2186,141206.38698335082
2187,154468.9349441576
2188,151309.88133847163
2189,257455.92717721165
2190,77385.2459722522
2191,78699.07804562987
2192,89733.75101421934
2193,104483.5522482907
2194,94031.49729259688
2195,110411.49828687495
2196,94318.04179364105
2197,115266.13354550459
2198,147247.40213991198
2199,170780.97591789116
2200,150821.04944606568
2201,149271.24833388723
2202,210250.5174666511
2203,157283.7457584411
2204,193573.21283241775
2205,129864.77327169132
2206,140524.4360761702
2207,218846.20007176275
2208,249106.82642361024
2209,243546.7269923123
2210,119150.1263794575
2211,109355.75905747687
2212,117327.31441852117
2213,99780.65108231956
2214,142853.14751219086
2215,97141.74924096759
2216,147569.6043092222
2217,62078.89895761954
2218,70925.24222256533
2219,66609.43028367686
2220,67462.28580965995
2221,327223.44212424767
2222,282626.3456744024
2223,286413.51271342504
2224,210083.58110898407
2225,123920.02129012014
2226,185969.32982933678
2227,196451.32122298196
2228,259819.7018173637
2229,257157.16814672982
2230,154423.072296686
2231,217618.84425881342
2232,183993.9920546418
2233,188147.53273366773
2234,241306.1883909571
2235,229223.82821889053
2236,259832.81449063218
2237,324235.42277365003
2238,191313.98547477197
2239,111175.82459261519
2240,156809.28618306096
2241,158886.07150835806
2242,122101.69536777897
2243,122050.78642149961
2244,100532.06230102379
2245,93815.51451813197
2246,144520.1594695018
2247,103858.22265706517
2248,119266.4643121463
2249,121484.1641011544
2250,129482.87973933139
2251,118845.40509970338
2252,172370.4212505695
2253,153341.20531974168
2254,183515.2280373252
2255,187117.10702122765
2256,182302.8168243407
2257,205324.75126022886
2258,162687.76069915708
2259,177017.9634289273
2260,150000.82569459645
2261,187820.87343303472
2262,203103.2628395566
2263,382459.3699810765
2264,494784.6967043753
2265,173839.39184223118
2266,295625.7228141945
2267,370459.4534336005
2268,424148.3076083576
2269,147197.17375783034
2270,192765.83438710147
2271,211019.56793167334
2272,202868.924675622
2273,165454.99845079775
2274,186292.33058041983
2275,161907.95884927778
2276,189350.05471628235
2277,181187.8099584547
2278,150084.6354203026
2279,132194.7396830547
2280,108936.77803412138
2281,171009.58146700516
2282,187523.37938845827
2283,102216.56936434709
2284,117256.75548531712
2285,132941.2186416897
2286,122596.43848175657
2287,360844.2465951032
2288,270048.07262259076
2289,380749.57347524655
2290,467860.6635881498
2291,330084.238866498
2292,442287.5160905544
2293,476272.8524921577
2294,405954.91090109496
2295,484098.9471020078
2296,285079.58518997097
2297,336905.59533325006
2298,333279.7321174372
2299,378124.0241385268
2300,335774.0965968674
2301,305567.0728072526
2302,246249.14112577678
2303,237282.10949311356
2304,246252.05847326023
2305,193395.60353260365
2306,189739.27241351776
2307,197497.73555349716
2308,222220.2522085101
2309,284277.062065138
2310,209710.64020756827
2311,195902.82996513974
2312,179798.64911121313
2313,174273.56477405044
2314,173622.92487069988
2315,181774.26824460202
2316,191165.57839369078
2317,190731.88512206412
2318,183394.54519590648
2319,182621.38089404866
2320,178628.45885476717
2321,231099.9057737618
2322,177758.59276385652
2323,190295.01498715984
2324,177051.38541069042
2325,214680.5824775959
2326,174904.9606001035
2327,206212.12200006083
2328,227622.06104190485
2329,188515.37939008797
2330,179958.43381071457
2331,356688.66092866077
2332,390367.0448310874
2333,322865.61422942893
2334,256037.28512163492
2335,276097.7234316006
2336,325607.49018277216
2337,193788.08219104962
2338,267281.9564472873
2339,214865.8520900561
2340,402604.345488107
2341,213631.03846408345
2342,230478.0550420871
2343,224803.44256548997
2344,216411.0407236018
2345,236016.61628979805
2346,210277.65584946287
2347,197946.05031762068
2348,242446.29293082288
2349,181807.77340888826
2350,313521.96385169
2351,264970.3015494001
2352,253192.89944552616
2353,245758.99449144167
2354,136199.76236137064
2355,145159.8821215998
2356,154016.38259088836
2357,191405.6122474387
2358,202372.77060253595
2359,131726.24075705264
2360,118532.6812492841
2361,136447.63286991607
2362,278670.6460865878
2363,140494.833691918
2364,153388.0596194926
2365,213863.8996004394
2366,188632.41802417702
2367,220154.25117178255
2368,211808.7062586299
2369,215202.10142512806
2370,168022.9541408268
2371,169388.7341225881
2372,194702.44173659297
2373,284970.9341084097
2374,319554.75604300783
2375,247947.16274959384
2376,271327.76479704556
2377,353780.42410234525
2378,143462.3290883302
2379,193030.97118201907
2380,148416.84951310907
2381,170426.2091157012
2382,197820.64571583533
2383,199639.21906906398
2384,244270.89898656178
2385,156244.9074676526
2386,138432.19767650808
2387,139840.03071733064
2388,97429.6293263338
2389,121629.31860488535
2390,153966.57470708663
2391,140487.14783679202
2392,109058.16843157748
2393,163559.44060751217
2394,142065.69441196622
2395,205127.06289506424
2396,142878.39111375267
2397,211613.97111679366
2398,131143.98152773277
2399,67073.99350858436
2400,61542.33475131857
2401,116162.02703326417
2402,138215.12405796812
2403,139755.10929767857
2404,148114.2996329862
2405,165168.33941134933
2406,139613.69946225575
2407,125292.16120708303
2408,140093.40438491682
2409,121374.77518266358
2410,163569.19840878056
2411,116684.88652909655
2412,155984.92357620163
2413,132125.3092832352
2414,144136.66971645312
2415,129746.51365986883
2416,124198.56203818544
2417,124221.15476753085
2418,126773.60356382432
2419,132252.50336890767
2420,127210.76650400806
2421,136499.531853273
2422,110492.7802521198
2423,120596.20936605986
2424,157565.08287717382
2425,208314.473645808
2426,126481.50028449512
2427,129863.14447361146
2428,187799.3291412714
2429,106966.78166826081
2430,130776.16071016854
2431,125689.4497619984
2432,143781.65848814373
2433,143182.67386799038
2434,136685.91487556705
2435,153586.87327273277
2436,105401.11529799955
2437,112060.33251525529
2438,126757.29305906236
2439,102789.11657853062
2440,118720.32497908323
2441,93580.24123448133
2442,96380.3007644689
2443,117712.01072128095
2444,127947.32792246042
2445,87820.07174712452
2446,125235.07895360356
2447,170441.70325580696
2448,127619.51693991898
2449,107297.69125714543
2450,144455.43362794735
2451,119250.97683977315
2452,187236.01760323977
2453,90758.68192688453
2454,119491.22270747501
2455,121217.66212247558
2456,138146.6439649679
2457,138042.1814804464
2458,129317.12235367842
2459,107148.79025957815
2460,140777.34531526078
2461,118172.64196698893
2462,134961.12923120547
2463,125992.84340308595
2464,168134.36381160372
2465,138113.79655773728
2466,120106.69559190316
2467,124088.69558184968
2468,86973.56960605815
2469,87383.87089900552
2470,191935.5333896563
2471,198970.51306943852
2472,164233.86742236218
2473,111214.92139623684
2474,95090.46411744376
2475,206839.15963283292
2476,114210.23629537958
2477,132529.7402263977
2478,157479.2901639372
2479,116099.24314537377
2480,142498.85632056702
2481,131042.25459252796
2482,126943.11391852469
2483,113753.619188841
2484,125431.07663915126
2485,122246.97018442702
2486,160793.54349165288
2487,198619.51352505785
2488,154906.04287943078
2489,158084.53152864546
2490,145168.97848083836
2491,82429.6896467141
2492,199437.20065710746
2493,151128.35962828645
2494,154845.28337057578
2495,87610.39450949438
2496,232012.85346093378
2497,148042.40181947566
2498,112685.293584594
2499,88363.24286414358
2500,120743.49784331673
2501,135293.3471397987
2502,138864.75995310734
2503,93470.05449509458
2504,177662.08879777766
2505,227770.27050018337
2506,254021.56554641284
2507,288812.6523897566
2508,254404.13384708058
2509,217011.01252100593
2510,217442.92071368708
2511,176682.55463816918
2512,207283.49615647132
2513,225273.58859423068
2514,251831.10033664264
2515,152078.64974390503
2516,170409.84310750093
2517,137665.40705232986
2518,155072.81360789196
2519,229191.12879670126
2520,216343.84073249061
2521,191064.28562625786
2522,223049.07460964366
2523,122393.75258241646
2524,138764.63285980016
2525,142232.17723559545
2526,140521.913564567
2527,125214.16247025803
2528,129697.46047267399
2529,136756.3291288006
2530,118208.13893836265
2531,249606.7496907822
2532,226811.6910532723
2533,197679.53487104023
2534,226692.77524996188
2535,302656.6845006832
2536,239512.5284477108
2537,232675.17131717902
2538,184257.2263094646
2539,188832.8262591064
2540,178664.3907927006
2541,182524.3530932181
2542,167396.8102134365
2543,125610.61007297983
2544,117512.7774260732
2545,134118.8934546161
2546,122483.81809840156
2547,134866.057031928
2548,145224.06661290996
2549,158461.34840534063
2550,715646.1223865197
2551,140031.20817610284
2552,130087.21173468066
2553,81984.32073728283
2554,90843.75916489233
2555,115285.16731131023
2556,101351.61619611044
2557,106555.82696135184
2558,138206.5053306943
2559,145155.0142749292
2560,149765.18327128733
2561,137001.2279464543
2562,130039.96133038377
2563,142458.82772704048
2564,198721.8364644368
2565,142929.43266027328
2566,166299.3212432922
2567,142275.58087334572
2568,205903.86389048616
2569,215028.40069350414
2570,116781.93090766299
2571,190048.70160790056
2572,146773.1193236437
2573,230337.49910730566
2574,307843.3857306594
2575,124231.71152458557
2576,118394.66560938563
2577,149334.57361638526
2578,79912.51911734267
2579,62891.99098575891
2580,103252.67019812552
2581,102030.27732032815
2582,103260.60456441801
2583,283760.9183473049
2584,172025.73507670884
2585,187538.3972754714
2586,219822.3929444345
2587,195604.90321409097
2588,140800.75082298677
2589,150671.17451024376
2590,199212.78205782291
2591,217034.7897427255
2592,215188.64223063775
2593,255818.03601710015
2594,171950.4633633563
2595,205384.86013977666
2596,300369.30414951936
2597,188797.81427527548
2598,279293.17771376984
2599,334779.74429198756
2600,138021.0287649504
2601,145408.4070333801
2602,87122.28933598135
2603,93903.04039441209
2604,84787.3309730074
2605,87287.60839676693
2606,152278.68386934014
2607,188390.64169887773
2608,202658.14494543997
2609,160063.84900700103
2610,103547.44572985827
2611,128848.6910417026
2612,155070.3043180319
2613,125420.04452586838
2614,123612.54259216208
2615,158236.8097921284
2616,142712.35914249782
2617,179313.24252905167
2618,189048.3165874986
2619,187230.6145552243
2620,184905.9494524285
2621,176329.81893077717
2622,181289.0415885472
2623,244693.85559285243
2624,309181.45563267125
2625,306339.16643314506
2626,167348.0846120171
2627,164814.3824421592
2628,480748.31707844016
2629,514652.5461832889
2630,360186.6996620307
2631,492181.2843016264
2632,432972.61060362763
2633,301344.7927057514
2634,431276.3359387322
2635,158404.0862906749
2636,178094.8469867086
2637,180378.2354946628
2638,256290.34145600215
2639,189647.66385714262
2640,151590.14447702793
2641,109940.83754744024
2642,194796.6605486949
2643,100507.599101115
2644,118200.81090130468
2645,102080.01259701242
2646,96375.50834151199
2647,104106.45943072105
2648,144471.7246560254
2649,142385.58991132348
2650,127316.91325509292
2651,140987.01854935352
2652,406134.15051250206
2653,245117.8816835416
2654,248988.47595657263
2655,402331.31510488846
2656,320894.8387519472
2657,352632.18591095123
2658,307509.5252354336
2659,291839.6158000595
2660,365015.41150900675
2661,349819.0325186624
2662,369645.8655996431
2663,281958.23961412243
2664,276263.9684059645
2665,323091.28377364675
2666,283438.92665689206
2667,168453.73937114215
2668,181386.4665213747
2669,183411.2445795087
2670,270264.4188462157
2671,188289.44656709893
2672,193458.4005090181
2673,205874.00662222388
2674,199490.98695527454
2675,166516.35659941277
2676,194399.21423307777
2677,198820.28759117835
2678,248630.58613335967
2679,277524.9516550664
2680,283416.1096865924
2681,412857.7731531565
2682,332081.1574226439
2683,522808.6439569478
2684,314080.1477203483
2685,335624.30097957933
2686,254711.6592266541
2687,316134.39117456996
2688,210638.48013711293
2689,202571.85611910265
2690,447020.5593591748
2691,191985.88088667832
2692,135333.4263895906
2693,199494.10792240757
2694,137483.0630910367
2695,192562.11979952126
2696,186001.2574956064
2697,189393.18931390328
2698,196120.4206444584
2699,175081.58844636724
2700,159512.34696122963
2701,154911.14029725344
2702,118322.33310613097
2703,119729.77166489148
2704,139632.4006253122
2705,119490.00391150029
2706,111746.23474943837
2707,121843.25847970598
2708,130918.28902422776
2709,100379.05479239231
2710,123749.48486289007
2711,286601.6226639724
2712,393007.4052598842
2713,168084.60820441673
2714,149389.37162960536
2715,172832.04229304072
2716,141653.43668074624
2717,194317.90895748974
2718,220506.53891769605
2719,153486.13013725964
2720,167549.40640823508
2721,137056.04568293536
2722,161224.78001213886
2723,137605.82707854305
2724,123921.9511684734
2725,132342.9941541883
2726,147165.9712388764
2727,169241.88897599967
2728,177957.45363404098
2729,146836.3375086568
2730,139393.9474437589
2731,124475.19537011752
2732,126520.96892584818
2733,153643.0394739562
2734,131648.25071534072
